Latitude,Longitude,landslide
26.86288503860204,93.39609014884763,0
27.640544688060533,94.60337116926185,0
28.16146771853659,94.8063141388748,0
25.811156196277686,94.08799334232987,0
26.867260992919444,95.15942892255876,0
28.177780495191733,95.36462243594445,0
27.29268187071562,93.07291646449785,0
24.398878657344877,93.24161487558221,0
25.686647269508743,94.012542899171,0
27.576450234018232,95.29844100241473,0
27.3200025536543,92.11210918714315,0
26.543894966369834,93.01248165653752,0
27.454565088774245,96.82687551253358,0
28.426411132899236,96.15173069978891,0
24.997449117925704,93.74114390248914,0
28.986142057880084,95.04392098054328,0
25.998320331957284,89.83034557383857,0
23.77840648950714,92.98956899399954,0
27.797855527779756,95.22545125648801,0
25.958737847948225,92.07522930180275,0
28.13111432672398,95.12185867429127,0
28.96594394720545,96.0760889970375,0
23.27446127459172,93.23727169028547,0
28.63460085311762,96.3037659082426,0
28.811576821616963,95.06316191858693,0
25.36339282407846,90.34211433563273,0
22.68622838325667,93.09395349663717,0
27.48793646160609,94.85898574620335,0
27.270241678795053,95.19675588662966,0
24.842351253658396,94.12874926274615,0
25.119674866009852,93.92670394657169,0
24.726386990681533,93.48348276172692,0
27.737430891444827,93.85168995773019,0
28.361360767377626,94.0592687977644,0
26.011689465840536,90.82226014106988,0
28.486658197215885,93.41528159969873,0
26.47322470068793,94.3216469396355,0
25.284083689014796,90.81241725259493,0
25.040756669511172,93.5611734645655,0
25.235429505138676,93.82880885404573,0
25.585824167478652,93.29955834687671,0
26.10371636246092,93.60839543491404,0
23.858469422784758,91.32081535879448,0
26.589597524333822,93.3798644254936,0
27.975687067478233,95.97442517914708,0
24.114840670834248,92.32095935487204,0
24.940378094229352,93.47900621524431,0
25.956648048774433,90.50557971119544,0
28.00745301935781,96.24570957566687,0
28.22939751857321,97.28678990075514,0
25.3920298833932,91.74162371606647,0
24.121634496827774,93.66987792874254,0
23.288241871578105,93.03827436277057,0
28.542216070134504,93.40013029342296,0
26.957993413022503,93.0967063768999,0
27.360227280701153,95.154626864732,0
24.97521599841484,93.57911161494472,0
28.483355445542053,93.61921757562317,0
24.143503709822113,93.25746541734243,0
25.238456146828934,93.1014555508264,0
25.191180538039923,93.36579789334233,0
25.722964248211223,92.52322908273547,0
27.366319686488552,88.1957226124122,0
25.05911731638107,94.0544515224075,0
27.58537521311277,92.03322062632144,0
26.540490214533115,92.11276013837647,0
25.535066275616195,90.97753634324609,0
26.52323014885973,91.13131823391102,0
26.90643510835004,92.14461730296821,0
22.161297890047017,92.70232408252838,0
25.555487992366338,91.66726561173668,0
26.0129392965859,94.44922938132665,0
24.391079443672382,93.62718455535675,0
26.461471489906994,91.07935553061945,0
27.51690517306813,91.71980346222611,0
27.337102435082734,92.45224613952672,0
26.706252085994812,92.36776357531575,0
25.9744657557034,93.14108353413307,0
24.35574315181828,94.35872540376613,0
26.33860098786215,90.8820970139768,0
25.313428762059768,90.90073333165844,0
26.746299275805576,91.36479741685108,0
25.920675748285195,95.00024757090388,0
28.004247842648056,93.38078090415604,0
24.44895168586652,92.60292703083014,0
25.96124940470091,90.10158633182334,0
27.425963785425015,92.54934896302761,0
28.004242953375524,92.8240980388572,0
25.540179238694932,90.762367289096,0
27.473242462654177,92.17391179558604,0
28.029042064380608,93.54786855388329,0
23.519728659534987,91.73547724433996,0
26.362720295397793,93.42323082867065,0
28.62800377856809,93.92628392484373,0
24.5097987340648,93.74284558085469,0
25.94582420428256,93.22123043604869,0
25.550146443388435,93.44060003866738,0
25.938491972634402,90.2116384760505,0
28.947590752065206,94.67612023331947,0
27.592617731497764,96.4817169236278,0
26.982337114622442,94.82020136500543,0
26.32643152587202,92.13017428138211,0
28.14052368286229,96.37726690613908,0
24.563040229707305,92.8996916379189,0
29.055392926415184,94.98659192459888,0
26.333717071788477,94.8853558624067,0
28.304913097724803,95.89557116235027,0
24.40978807143794,93.4703062626866,0
28.904819671873895,95.63511554865794,0
27.88481099207837,95.48395349329543,0
23.491209494992653,92.67821926223544,0
24.884314697082438,92.93231882040783,0
25.994777271908813,90.59846777545576,0
27.922585462040445,94.18560890182826,0
28.4609852668383,95.94368684868245,0
26.28318215001193,91.49437928863965,0
24.296258037505055,92.7558002101867,0
27.590927434091775,95.10547968544537,0
27.725974000599667,94.30071647805703,0
27.38508607643852,88.40964932525507,0
22.38460096356478,93.00516099944417,0
28.159086824193892,95.51023798572324,0
28.37909528276631,94.75422570714903,0
27.1868013674112,95.41074926823894,0
25.674314808538174,91.57624032471423,0
25.775671108144692,93.6487693999474,0
26.21738873374857,89.97693759873113,0
27.240645557645784,93.90303023019568,0
29.289631785598182,95.92342038697083,0
25.177698642462786,91.4597056437527,0
28.418146606797773,95.72466669621184,0
23.741807972347576,92.59364890703885,0
24.123887243672907,91.70571143999864,0
22.94869121639897,92.78837811249957,0
23.7461384361126,92.58251526666842,0
26.039418599306412,91.97773316525358,0
24.160071421220685,92.91229516636542,0
26.716025722198303,89.93700333621445,0
26.97697019950993,93.15316445008507,0
27.030805950757397,92.27350632894624,0
25.920255431004193,93.45537929104157,0
25.667599871367024,90.45769929101748,0
27.630916229841873,96.6368137713641,0
28.414330108533253,93.90363982787039,0
23.247292709689365,92.76580002451652,0
26.558433932771106,92.2834437136754,0
27.260193019944623,95.82569235169471,0
27.71180296708421,93.0664410775457,0
25.63495905639334,92.27562251181104,0
29.223878207371598,95.58960673819215,0
27.876747886608783,95.13382036051435,0
28.255357795051808,95.72795287050754,0
27.777582622654634,95.2100366362459,0
23.507419581511574,92.74907160441755,0
25.653455377521354,93.16739475104909,0
23.701376062886546,91.81678438770574,0
27.667111884472387,92.23796745718482,0
27.339578267925127,93.700086937959,0
28.155721814078007,96.2222963919992,0
26.53997297133413,94.81986322809857,0
24.620011379570382,92.3537648323824,0
27.133979147473013,94.49371976615463,0
28.26322215524233,94.05922220949728,0
27.589383663627455,93.12612101884784,0
25.444223290179384,93.53406271075313,0
27.474431874455956,92.47450677642321,0
28.454090156246444,93.41142841901949,0
22.528028303874652,92.67510930561012,0
28.63865362403337,94.08215604358914,0
23.550470307387915,91.95321473738721,0
24.945558157138457,94.54064277952266,0
26.23914841331496,89.86044691520904,0
25.41245476336946,93.79684746975121,0
26.008062598724393,91.59090608485283,0
22.25053173132074,92.80020389512693,0
28.59745378938589,94.17051921254811,0
27.761133371929517,95.00148478682502,0
28.01903945755859,97.0783599521144,0
28.149309016895074,95.15278417004315,0
27.45328161594834,96.8161430259699,0
27.43715346622749,93.49607824605417,0
26.768306699735984,91.33189774735506,0
29.074740075544504,95.78811925112572,0
24.642519962950434,93.08911821727958,0
26.00773699020237,91.8158484299924,0
26.50563378255901,93.04973681495821,0
25.052934684466685,92.51492959127373,0
25.704497748989823,90.54330576972846,0
27.57846042444784,92.13282125835052,0
27.690520144749925,96.78578632245407,0
27.723962575317604,96.87130949159089,0
23.674469453288896,93.09177424811588,0
25.777210223076196,90.55444296465049,0
27.316667700590084,88.1038104198985,0
27.53540381533797,92.63430213164207,0
22.07681314265586,92.89121106701917,0
27.606811546927155,93.91378694842794,0
27.525501550577285,93.48321104406023,0
27.40953582397734,94.96887548451765,0
26.589364105889526,91.66169058982703,0
26.017403415594178,94.90347239614904,0
25.552692789652177,90.43782178944141,0
28.874105086052932,95.6825926218877,0
28.224418198846116,96.97193851466135,0
26.923340444418592,93.23243943321559,0
26.50984267624773,90.36609226560883,0
26.320152962114975,94.63084153604551,0
28.572129682846324,94.79031318338687,0
28.036877604658944,94.65233430105158,0
26.851584370603575,92.83802072145616,0
25.93538177442422,92.7201209408815,0
27.746951168132046,96.94679684699007,0
26.091785332423918,91.13348356497008,0
26.071402035282524,94.46694317660597,0
27.85767422225658,97.17367947865839,0
26.166270233755395,92.92293262438962,0
27.384328507842422,95.02175326222171,0
25.946468594819233,91.53061586509133,0
25.68612401847304,92.04879194448404,0
28.07287717519287,96.39016959305968,0
28.81455292849706,95.09960656376073,0
26.621449398564955,91.14176293909715,0
27.535715189299243,93.89635768594862,0
23.707713034728776,93.2610011285653,0
25.11488697576374,92.6296118207552,0
29.01590747222666,95.12727137068944,0
26.63278404973257,92.46168012128375,0
28.185559579879477,94.23919471209759,0
26.291377129476114,94.02035472862723,0
25.78020840587952,92.71825429659525,0
25.577857345694248,90.84509031853689,0
28.443134416667128,95.6427284959649,0
28.098943897888446,95.21707128059346,0
26.082534251622477,93.00589072792081,0
27.877642251308966,92.7167901432248,0
28.442424441099874,95.59193293272003,0
27.388914566295654,92.97805265828121,0
27.539120585796393,92.97483293760301,0
27.4338076061165,96.21240136260691,0
27.56594562196419,93.5557995349815,0
25.45188977177408,94.14368612481262,0
27.66394107605758,96.84798763735864,0
27.085825599396145,93.81097719737986,0
27.5939218097875,88.49111440763907,0
23.621755361058153,92.9956697301549,0
27.254600802471852,88.2251288088522,0
27.027520927600253,95.88174609840301,0
22.975618124492073,92.4116412757822,0
27.66313711407798,94.73429668526768,0
23.831407092207918,92.62247653463157,0
25.307196116220265,91.9533022488947,0
26.056935971666647,94.34584335339939,0
26.841902914937556,94.30253754262756,0
25.228339379196946,94.49960914144005,0
27.573691844483186,96.26106628384414,0
27.477601565360377,95.89686768616673,0
28.673086306316918,95.75324502273192,0
27.71123489381516,96.40504639908224,0
27.229370003757445,94.544210972224,0
26.289166087591898,90.72496287171293,0
28.81025050206372,94.95550387980947,0
25.524412443437853,91.44100196419565,0
28.01753182378892,93.18311990784132,0
25.692975821695455,90.45251910735622,0
28.11326241371156,93.51362681000327,0
25.319473951066183,92.64380905340369,0
28.367781358302956,94.02392567935746,0
27.677996554276113,95.64651835862387,0
25.415953620869757,90.14705872127962,0
27.747796667899863,91.98739026095562,0
27.619832334207832,92.53105008276003,0
25.561163457481324,94.80575226580169,0
23.56949661587658,92.58737468428313,0
24.380824047857846,92.32738184435735,0
26.17428448729635,91.13644687533328,0
27.739337110037397,91.72018689730191,0
25.82487109774549,90.83493964071386,0
23.496957347005193,92.50802302699597,0
23.5798453233539,92.9853731770853,0
27.374012570208574,95.87022685001445,0
26.511136403767754,91.8330848551487,0
25.878464080773217,91.71038297664302,0
27.162430321542054,95.34639601674547,0
27.750061816351494,92.4707082595532,0
26.28783550571638,94.98947271588499,0
24.360890972185157,92.24478019893854,0
27.484717339028595,92.71442902330249,0
27.241768399008937,88.272013350065,0
28.19537514583342,92.96614831269892,0
23.520915826638767,91.79552247013089,0
27.671595746203927,95.87042443061489,0
28.187538614841543,94.13444794275412,0
25.628454957333183,93.71610952356716,0
25.137280203569702,93.4513674149798,0
27.65576488334957,96.67581115367003,0
28.007602710375323,88.76802164032922,0
27.79920241303411,96.36165558949048,0
23.612991618854675,93.30318485226161,0
27.519995442553057,95.12134700052894,0
28.57018670221907,93.80104285236064,0
26.17872293287805,92.04742642877433,0
28.434993037209875,93.21052492525452,0
26.366116985655996,90.50138605158914,0
27.57633160256466,93.52468489180026,0
25.74563140226287,93.14628926657139,0
27.611092150268618,95.96979673103121,0
28.295235090855524,93.60588421119058,0
28.74435088840355,95.31309375419916,0
28.032920365497887,96.52800697294401,0
27.34299042237851,96.44898525433382,0
23.64116804147565,91.81788563899819,0
25.73530696007612,93.22386647411938,0
26.15652070667284,94.54707304183633,0
25.984489724950024,91.27264970104882,0
27.559040848658984,93.0732869624891,0
28.198985488691996,95.42618818909838,0
27.81081765537624,95.07551714421088,0
26.543852034449536,93.79169723488664,0
23.76677949297424,92.67890765498062,0
23.430830901894502,92.53516538653102,0
24.829467170747833,93.60847593250222,0
28.46473232075264,94.03732542284187,0
23.66407452067491,92.53982300477817,0
23.686946704777725,91.77992764962336,0
29.045656344354594,96.04954500130347,0
26.965688676822282,92.79437417131643,0
25.143994880654827,92.22914737308108,0
27.70829069956551,88.261000188055,0
27.52295883891363,93.02327877822697,0
28.95246113507548,95.45022334066294,0
26.385598981264906,94.93071996032728,0
26.024587055332283,92.64342248542461,0
25.186882143788473,93.9727448547451,0
26.14092614410103,91.34287669808016,0
24.63407699223539,93.81729629546648,0
27.331687511840492,94.26853103095365,0
27.473394645797924,92.99844917810519,0
28.18309859991561,93.10261712079875,0
27.81129714738389,96.23685072571722,0
27.487490168792004,88.76584098862375,0
25.95348299577467,91.3276346842511,0
27.929265423669463,96.79082732966536,0
26.097882570982367,89.78626792114483,0
27.663334668056336,96.29246415176723,0
29.05777217020017,95.46622301950212,0
24.103538650214542,93.40260525131643,0
26.496860299440257,94.17087907725232,0
28.255355844883216,97.06388325098324,0
23.592774176685037,91.49747219267434,0
26.3945207725664,91.60638643736613,0
23.02050522652385,92.5796432618339,0
27.57214517070315,95.8237680880934,0
23.583612255682873,92.95442429847462,0
26.248192045604036,90.15821171651581,0
25.87879033055075,92.4927376847488,0
24.139993975824794,93.8752456196304,0
25.790271786332433,92.16157093146728,0
25.66095564265358,93.7983501036409,0
22.525324929641016,92.67700200490057,0
23.588396158482414,91.25883874966195,0
27.817056997721725,95.49641423331009,0
25.710392599241224,91.66654688559748,0
28.518785257992562,95.27625647774754,0
23.943589795154782,94.14937721350597,0
24.490596363889924,92.72071032207303,0
23.25241542191474,91.68622833598661,0
27.946339821312574,93.4792513704991,0
23.59855771949712,93.02877261603483,0
23.91070029286069,92.02959445055724,0
26.71967589519133,94.94092360126962,0
24.149646165994856,92.29534431094048,0
24.01574032514084,92.30874696097499,0
26.02082909934701,92.25550077450042,0
23.699898173732016,93.21511168930367,0
28.029516408917193,97.08082896325725,0
24.745449637754962,92.87741149743546,0
25.831108391893483,91.15704077380283,0
27.18939262133116,94.12094173939218,0
23.949525104615123,92.00576152969664,0
25.772202051411803,89.99844823620926,0
24.922993622970477,94.07205927816076,0
24.984656926188908,94.60066023646137,0
28.394421209183093,96.57835959904992,0
26.774480081547058,95.30813042549902,0
25.34266770903921,94.09490832730086,0
27.659183858203214,94.36949854332236,0
25.48269649895822,89.941783406228,0
28.060156504586534,94.5586637138939,0
25.73095237562806,92.5394496674712,0
26.81616320164486,93.28638409306822,0
27.69731562247273,95.2022879776255,0
26.0421487787488,91.7864182456205,0
27.38344203508591,88.29192649186889,0
27.682352452735167,93.44474559848838,0
28.032897835949672,93.47740200620349,0
27.710436679838327,92.79695219860544,0
26.57381383434337,94.33801730282762,0
26.20459781419205,93.05582044601178,0
23.91494701885276,91.82169298472147,0
27.343365098740854,93.57144577086129,0
27.11006155444316,94.26248017768111,0
27.743136938355022,97.01470173155991,0
26.53457454345284,91.94692367714514,0
28.807150282761828,94.99225003922376,0
28.048992430680638,94.56805626040251,0
27.831395408916684,94.53386744369972,0
28.44014685116901,95.14382735536464,0
26.835577703116574,90.3869134293681,0
27.753041639367076,96.67032990068913,0
23.472217140066867,92.83650304907923,0
25.999673958233625,92.87790211646339,0
26.84152771293763,95.25447867009214,0
28.208545568263396,95.9318164766939,0
23.04864459413256,92.7844698928004,0
26.3009540628706,91.19800418863743,0
26.19177778165227,94.04361157359077,0
25.4540866243334,90.60324174542967,0
22.50645414214914,93.08711590466318,0
25.12336567256263,93.58063867115192,0
28.670806968821367,96.08346834679367,0
23.230661227544168,92.45174256763792,0
25.374032051354217,93.98736526897848,0
27.994366385812064,97.35898818375466,0
25.110548157118252,94.33438806133864,0
24.811061884827748,94.1317397475848,0
26.771108055092157,91.1522124602694,0
24.161951619801822,94.23479978970573,0
27.130701706252474,88.40745056080412,0
25.13790514712386,92.72421060589623,0
22.535784275550512,93.02085687748468,0
25.248544679325928,91.46439353539728,0
29.02666321838843,94.40161916118977,0
29.24692304930739,96.22564581792372,0
27.33498361622903,92.25923444910258,0
25.691049557497408,92.87968236057087,0
26.316180481632536,93.3419712215835,0
25.031147833536927,93.83958853920227,0
27.470105549179973,96.14534035935286,0
24.9490272493287,92.85145366154266,0
27.284303766477557,92.25143545760794,0
25.204991590001296,90.84293472430355,0
23.79938318853412,92.94944473486731,0
28.017055126511245,96.42784052041715,0
23.446290255617658,92.97471648453738,0
27.90363993215947,94.9799549528164,0
28.49296179449945,94.88499028420718,0
26.184824575565713,90.05911111625247,0
26.391137779409412,93.09002341319982,0
27.85468287478013,96.84718767058821,0
23.687009691358064,93.37280582365607,0
25.586185776689582,92.02287398033765,0
26.624053560112884,90.46607565117979,0
24.72478772652373,93.03175812202181,0
25.900114044737528,93.38825319563004,0
27.693455148348697,96.61715909193366,0
26.77133580487783,95.26246730094675,0
25.67439977415337,92.67378537444507,0
26.271942537055043,94.2471799127903,0
24.450124978155106,93.85962239048607,0
28.23038218865075,93.63031031154244,0
25.584680468721217,89.98616334448593,0
25.315815193275036,93.18218618511312,0
25.185601648669547,92.18555319553371,0
28.599376563511353,94.51591605997925,0
25.48049771366951,91.03324756416583,0
27.790621247976414,93.73071351882676,0
27.85862110759297,93.93352188994041,0
25.990580170701957,91.27541027249988,0
23.956866461884978,91.61771562470008,0
28.065699871040565,93.26109630054842,0
27.42582239948288,95.6057418376053,0
26.599739590859773,94.3020412778372,0
25.642010478015273,92.45688490688131,0
27.668305260306667,93.69222934429237,0
27.873932638409002,93.14441029788743,0
27.713766768337692,94.95386266649788,0
22.240365219315965,92.84180529865175,0
26.66888371205035,94.5304393667085,0
24.361093547458843,93.72864242571221,0
24.8159638251691,94.51799326241989,0
27.724617161324325,92.07341502217066,0
26.494110165297037,92.55251700069562,0
28.12877965412358,93.92719101237833,0
29.308516937782457,96.14995982971135,0
23.166833025057112,91.76637607179754,0
26.410425728251624,91.80338771164702,0
24.162203899751393,92.28792862306938,0
26.460247960681205,92.43421885282342,0
27.75437210000482,96.64707111962548,0
27.55359792114409,95.7478193786846,0
26.24707844883488,94.86718074086917,0
26.27932056979435,91.97209603054695,0
27.905617166664566,95.56951212417749,0
27.231678448290776,93.42911800416677,0
25.598848480613444,93.23458321944788,0
25.314839854512524,90.04364413372215,0
27.440981668753096,96.35157041783854,0
28.40916767058246,93.52710585281842,0
27.715365336063194,92.3372457181902,0
24.732357787863613,92.40702463131925,0
26.43643684926036,90.18637615356461,0
23.3449227909364,91.7013474270266,0
28.045960945665684,97.23882152457038,0
27.346397765291687,93.60796272634192,0
28.30145038427931,95.17640575178396,0
28.464669121551733,93.62558874618306,0
25.652746309214763,92.6660156764693,0
25.12392892488525,92.2204620033805,0
25.260613611537973,94.39899707342681,0
24.39647517328164,92.17057041060086,0
28.04844624449204,94.5400602813422,0
25.88897998758185,93.42310883915437,0
28.98977869414282,95.9803711385737,0
26.1073527379629,89.8436614303453,0
24.36540733918204,93.72105356551454,0
25.40200276917342,93.1538759077142,0
25.539445624623696,92.46866300923259,0
27.441753312088462,93.10802256308031,0
26.774600178444608,93.31108419391464,0
27.134445401206726,93.6875046764309,0
27.68295865132084,95.67828250207602,0
28.97504228341138,96.43307396416553,0
25.403381980453105,93.81541895183453,0
23.18435730657395,92.46255228430529,0
28.468510089313536,94.13874151975634,0
25.825407511110207,90.76986626457914,0
26.90595640584238,93.6963935173741,0
25.270747185980944,92.11491803298703,0
27.130855193242414,93.86264930878922,0
28.204140639306203,95.42564559441144,0
25.194964276858627,93.8916131245111,0
27.803343476876226,96.60079306809133,0
25.648529432375657,92.40654064256498,0
27.434804563900663,88.2781791821429,0
25.72875731231763,90.87233596159464,0
28.14207679043493,94.03164699989767,0
27.649274188104094,92.77222282761699,0
23.784716753233493,91.81805335620061,0
27.997268318512525,94.2388964716248,0
26.257476685801684,90.52480092326749,0
26.418049544131307,94.08218139176417,0
23.5119440908829,92.92619490728356,0
27.735550363667766,94.39900076860876,0
27.573645171778242,95.8960525763455,0
27.268889960924632,95.92867895178226,0
26.44611732823674,94.6497560598512,0
25.155478555874847,93.55188236204654,0
26.60776447381175,90.97347236507075,0
27.773201695892965,92.11586837944036,0
25.956371543386425,94.13132405571292,0
28.16178947684431,96.74681158879969,0
23.156342136862065,91.75087434043608,0
25.410199113295842,92.75037755578983,0
27.76773557099694,92.96038349619202,0
25.328588719756187,94.05652873479387,0
24.12347919492357,91.65913607639709,0
27.383804420389275,93.42269302262397,0
27.566358532297528,93.41723932669471,0
27.05350360571729,92.85658650118236,0
27.10806933016968,93.87389618991162,0
23.10027327890185,91.72530293828035,0
27.45242755145636,94.44593470539674,0
22.33366793415669,92.93612443862052,0
25.062726074942958,93.00361645610325,0
27.733786098941952,93.54672247568156,0
25.49459675091461,90.7959153327633,0
23.4581391686506,92.98790986466956,0
28.235441809140156,95.72627305793345,0
28.466980698464205,94.87653519907538,0
26.541857603424944,93.03858291390999,0
28.507525305886514,95.03181157096734,0
25.519589987322366,92.56965424808328,0
28.296675127631623,95.73273002593075,0
26.27388169476124,92.59022009472999,0
23.518560422222382,91.67142968942107,0
24.782129495408263,94.51096557646078,0
25.68993867340113,94.0207903562798,0
28.174403897893892,95.16869070997619,0
26.58345879839899,90.55299368691179,0
26.83694912262982,95.61497029072055,0
27.54008090883928,94.26360257588311,0
25.485983772351275,93.01899485182838,0
25.404033260421734,93.74351381181688,0
24.263758110057655,92.83939674847076,0
27.180565205554593,95.58901269040548,0
24.653840536186767,93.1698340089446,0
27.33183700528781,95.12615936661099,0
26.383000476773784,94.19042264764319,0
26.773490159155294,94.41771745679358,0
27.692514110148473,92.41875777156841,0
25.707905807329904,90.78458720403444,0
23.043950291073838,91.5985210735555,0
24.291202869401406,93.86755462627511,0
23.59621782888157,92.46593107214767,0
25.329030856034432,92.73694596515435,0
27.05246136046989,93.4008303029228,0
27.681631800135047,92.03967398859083,0
28.140800988696434,96.21828651923245,0
27.317054974956932,93.91295771517558,0
25.311804210644844,94.32104855421045,0
27.232761682646352,88.6760491237014,0
25.345008744522133,89.98770260201104,0
25.809773509593317,91.32832666392106,0
22.427733109264636,92.6572820039375,0
27.675575967873407,93.90825868017238,0
29.16103382800801,94.45405697000972,0
26.408004059774697,94.41655746475097,0
27.858046657060818,93.67737888403411,0
26.696675420943983,91.14969081122315,0
25.876049752562395,91.65005247094207,0
26.874500792394414,95.17949741757188,0
28.02414490596679,94.1119541343051,0
22.933121955702905,92.53446522438854,0
23.04435035087787,93.22812440676061,0
24.85724870213417,93.71562161274474,0
27.256642588123114,94.24259917426801,0
28.333579307452446,94.22943206135767,0
26.51181733837237,92.28134429166636,0
25.403775840437223,93.7860132718109,0
28.42927008530084,95.3724213760423,0
23.377555031898723,91.34309372203069,0
27.704449569895463,95.90753521477356,0
26.697358617675704,94.41737340597528,0
27.717165280604572,92.14839130126185,0
26.784522466550477,92.9457384779566,0
26.59005192106741,94.36243949541176,0
27.502819508689388,92.86847246759132,0
25.77148540664766,89.9792951096871,0
24.262299657350916,92.55655309195805,0
26.6630212488317,91.36985949489058,0
25.796150007928915,90.48850353805277,0
29.118091145931903,95.66818985919035,0
23.585427153278516,92.6995526348489,0
26.977580860676696,94.2406510622554,0
23.69750022148305,92.79764569815616,0
26.921353558798273,94.05251411596527,0
28.37120194487949,94.9348020315597,0
27.500678050096596,93.06556295768084,0
24.832250809290887,92.4394734257101,0
26.24713082143717,93.1334835905297,0
25.13625330002512,92.16695885615054,0
26.092921211459664,94.08069194988349,0
29.035404622952903,96.39049718639873,0
25.548808004513976,94.58380916846887,0
25.60405334334673,92.24023640480974,0
26.3915487449746,94.77102164247852,0
26.268474850685834,94.0833167314049,0
28.045866669866417,96.67701644992454,0
25.234265745144658,91.99232760757556,0
26.562965229658364,91.09007443878886,0
26.72399346270702,90.60764209561651,0
28.028528440200297,95.66022378281484,0
23.582081836130953,93.34821354261771,0
26.548458046078924,91.16017667279621,0
28.39963905241866,95.46522550041387,0
27.80639096254097,96.711236587076,0
23.86530208461559,93.17632323692399,0
23.841768228051244,91.40780672598345,0
25.3868182630858,92.87298785530592,0
26.377656644705347,90.99059171906902,0
25.66948139410209,92.10579216091138,0
27.195870611775316,95.57406826041685,0
27.38192304847725,93.05023434698282,0
23.662267943263736,92.53759982348585,0
25.044873826139803,93.94698719193755,0
27.94896370132155,88.74199316482395,0
26.992843665571236,93.94279900151746,0
24.428620037817844,92.28153325237157,0
28.440353067012488,95.73930131636808,0
28.025756296994658,88.69015631465305,0
27.532135046032835,88.12739671627799,0
26.931634622764978,93.78381160532936,0
24.230017289387266,92.71824258838535,0
26.52641732747223,92.03763888526692,0
25.79329548281607,92.04893809990331,0
27.43156275771703,93.49609902530347,0
25.355424912251113,94.31091605593609,0
26.08039108422509,93.88850845967437,0
23.274736241108016,92.4484510226915,0
23.686451565097272,91.81737548932706,0
23.27636712741079,91.61885942442915,0
27.866949357764224,96.21279982652815,0
25.785003309929927,93.83682406665376,0
28.32950526447093,94.57364451483342,0
27.791091876682287,96.93320800946123,0
27.35627865944158,94.28179692175166,0
24.48427700530914,93.28787489412801,0
27.198708219804843,94.59000640290174,0
28.56807728251284,93.43258412946417,0
28.624749896126755,95.04337502912169,0
28.794509728218223,95.10955999327994,0
25.38439595507407,94.07440176609781,0
27.54643941528034,93.1549444281253,0
26.068216406910604,92.71461386821386,0
25.16990251533844,94.29902371241043,0
24.899951812640506,93.0736074033542,0
24.167972378155262,92.43426752409576,0
26.748458512325954,93.80225445663943,0
27.599904166621684,95.14658660512339,0
27.865395783301974,88.73774147983812,0
27.01107759366816,92.71350250540452,0
25.817906897827612,89.86176605846478,0
25.507197908569808,91.58023497662558,0
22.658152694573417,93.05391857220233,0
25.128106529575376,92.54316939138022,0
26.108567920068474,94.70157934593487,0
27.448368013308738,93.4067712009585,0
27.832804446309098,92.16759918452242,0
28.24922343781068,95.05021475599274,0
24.86461040539931,94.6165305140296,0
28.94476110981207,96.10222258273606,0
26.249806590241782,92.76552549152206,0
24.13859527194404,92.33815331278223,0
26.60927739199701,92.25668115983966,0
24.41332800338687,93.65345551006669,0
27.760255743362727,88.27124858021477,0
26.212395620192744,90.57032646407653,0
25.524163100651382,94.27202222715101,0
28.21085738678398,94.18655169487437,0
23.829384080688783,93.13004800126362,0
24.069312797245388,94.16456707121185,0
26.38269479533559,94.19504000747528,0
27.74747446167543,88.45945440746927,0
23.07285519184099,93.29378056923599,0
28.575634025833715,96.0330460474932,0
29.201158611373287,96.24883751088784,0
26.47230476409736,90.32910064303641,0
28.241733726018854,96.73739884195454,0
25.669220122893428,89.9232829233072,0
26.32739368933254,90.9212336486859,0
25.586935461113207,94.56641726188492,0
27.754608994150182,93.72386212829392,0
25.77882757103904,92.62670198788805,0
24.15690123915114,92.04240019567169,0
26.49469110396692,90.25760311563153,0
27.87510602322725,88.7614978590829,0
26.2869688274548,90.70343236413055,0
25.201334995171507,94.23447699568229,0
27.642118246839537,92.68299819348891,0
26.02512849665784,94.6377323225217,0
24.01656718578407,92.95433263094107,0
26.4895187188335,92.77545678803794,0
24.679934046884945,92.7583685403741,0
28.611852340103724,96.01915193891301,0
25.525464322246794,94.24808173137056,0
28.099331093959282,92.79952641569342,0
27.21143888362043,92.19634739957584,0
28.02117391503461,96.25614895747196,0
26.451859316577252,94.3324889672227,0
22.99907467285487,92.44670883145098,0
23.6662454775238,93.2034691148609,0
23.302088043966,93.23968189967944,0
24.076708712831493,93.0515173857301,0
25.89873352933003,91.3769603460621,0
26.500707195096748,93.61033642737038,0
27.823457871404393,94.6353295137748,0
26.780165330484845,93.57793468878323,0
24.644731927170415,92.61274761752313,0
25.4347795512282,90.27097039076818,0
22.900539174862207,93.09287378002686,0
24.19857901369499,93.86005422184843,0
28.788867846168728,94.70831517597142,0
22.579760103777087,92.80606327073725,0
26.120421903392458,93.74897260766956,0
26.148868809022918,94.69020458317749,0
25.437021439146047,93.51339196669022,0
27.39922273594752,94.76875632703586,0
28.068545783249554,93.20662209368321,0
27.842216453610156,93.58082826004897,0
26.03963673013033,90.62812754434027,0
26.27430436934375,94.93652014358827,0
28.21751642727868,93.67846554190108,0
25.175618608050147,94.00644971263432,0
24.435325434602948,92.33376479069179,0
24.04994946802313,92.51437622115552,0
24.93887495529994,93.78222657045644,0
27.764128845975513,92.70226017518583,0
